landingPagePlusQueryString	pageTitle	recent_sessions	prior_sessions	sessions_delta	recent_newUsers	prior_newUsers	newUsers_delta	recent_engagedSessions	prior_engagedSessions
(not set)	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	1	2	-1	0	0	0	0	0
(not set)	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips	0	1	-1	0	0	0	0	0
(not set)	Metamorph vs GainFrame: Best Progress Photo App for Lifters? | GainFrame	0	1	-1	0	0	0	0	0
(not set)	Spren App Review 2026: Accuracy, Cost & Who It's Actually For | GainFrame	0	1	-1	0	0	0	0	0
(not set)	trackBod Review 2026: Is It Worth It? (+ vs GainFrame) | GainFrame	0	1	-1	0	0	0	0	0
/	AI Body Editor Apps 2026: BodyTune, Retouch & More — Plus the Alternative That Actually Works | GainFrame	0	1	-1	0	0	0	0	1
/	AI Fitness Coach vs ChatGPT: When a Dedicated App Beats a General LLM (2026) | GainFrame	1	2	-1	0	0	0	1	2
/	Best AI Body Composition App 2026: Full Comparison | GainFrame	0	1	-1	0	0	0	0	1
/	Best Apps to Track Muscle Gain (2026): Workout Logs + Visual Progress | GainFrame	0	1	-1	0	0	0	0	1
/	Best Body Composition Apps for Tracking Progress (2026) | GainFrame	0	1	-1	0	0	0	0	1
/	Best Body Composition Apps for Tracking Progress (2026): Spren, GainFrame, ZOZOFIT & More | GainFrame	0	1	-1	0	0	0	0	1
/	Best Body Transformation Tracker Apps (2026): 6 Apps for Tracking Visual Progress | GainFrame	0	1	-1	0	0	0	0	1
/	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame	0	1	-1	0	0	0	0	1
/	Best Progress Photo Apps for iPhone (2026): Tested & Ranked | GainFrame	0	1	-1	0	0	0	0	1
/	Best Visceral Fat Tracking Apps in 2026 (What They Can Actually Measure) | GainFrame	0	1	-1	0	0	0	0	1
/	Body Fat Percentage Chart with Photos: Visual Guide for Men & Women | GainFrame	0	1	-1	0	0	0	0	1
/	Calculadora de Percentual de Gordura Corporal — Estimativa Gratuita | GainFrame	0	1	-1	0	0	0	0	1
/	Calculadoras de Fitness Gratuitas — Gordura Corporal, Gasto Energético Total Diário (TDEE) e Macronutrientes | GainFrame	0	1	-1	0	0	0	0	1
/	Calorie Deficit Calculator — Weight Loss Timeline | GainFrame	0	1	-1	0	0	0	0	1
/	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	0	1	-1	0	0	0	0	1
/	Cómics de GainFrame: Consejos de gimnasio con respaldo científico y educación sobre fitness | GainFrame	0	1	-1	0	0	0	0	1
/	GainFrame - L'app basata sull'intelligenza artificiale per la composizione corporea, pensata per chi va in palestra.	0	1	-1	0	1	-1	0	1
/	GainFrame - L'application d'analyse de la composition corporelle par IA pour les adeptes de la salle de sport	0	1	-1	0	0	0	0	1
/	GainFrame - додаток для вимірювання складу тіла на основі штучного інтелекту для відвідувачів спортзалів	0	1	-1	0	0	0	0	1
/	GainFrame - ジムに通う人のためのAI体組成アプリ	0	1	-1	0	0	0	0	1
/	GainFrame - ジム利用者向けのAIボディコンポジションアプリ	0	1	-1	0	0	0	0	1
/	GainFrame for Trainers — AI Body Scans Your Clients Will Trust	0	1	-1	0	0	0	0	1
/	GainFrame – Die KI-Körperanalyse-App für Fitnessstudiobesucher	0	1	-1	0	0	0	0	1
/	GainFrame – aplikacja AI do pomiaru składu ciała dla bywalców siłowni	0	1	-1	0	0	0	0	1
/	How Long Does Body Recomposition Take? A Realistic Timeline | GainFrame	0	1	-1	0	0	0	0	1
/	How to Take Progress Photos By Yourself: 5-Minute Setup (No Tripod Required) | GainFrame	0	1	-1	0	0	0	0	1
/	How to Track Muscle Gain Progress: 5 Methods Ranked | GainFrame	0	1	-1	0	0	0	0	1
/	I Built a Site in 50 Minutes. 19,000 People Showed Up the Same Day. | GainFrame	0	1	-1	0	0	0	0	1
/	Macro Calculator — Free Protein, Carb &amp; Fat Targets | GainFrame	0	1	-1	0	0	0	0	1
/	Personalized AI Fitness Coach: What 'Personalized' Should Actually Mean | GainFrame	0	1	-1	0	0	0	0	1
/	Spren App Review 2026: Accuracy, Cost & Who It's Actually For | GainFrame	0	1	-1	0	0	0	0	1
/	Stop Building Features. Start Reading Your Data. | GainFrame	0	1	-1	0	0	0	0	1
/	Stop Building Features. Start Reading Your Data. | GainFrame Blog	0	1	-1	0	0	0	0	1
/	The Best Fitness App Stack for 2026: Strava, Hevy, GainFrame & CalAI | GainFrame Blog	0	1	-1	0	0	0	0	1
/	The Complete Guide to Progress Photos That Actually Track Change | GainFrame Blog	0	1	-1	0	0	0	0	1
/	Why I Added In-App Chat to GainFrame | GainFrame	0	1	-1	0	0	0	0	1
/	Why I Added In-App Chat to GainFrame | GainFrame Blog	0	1	-1	0	0	0	0	1
/	You're in — GainFrame for Trainers	0	1	-1	0	0	0	0	1
/3	Free AI Body Fat Estimator from a Photo | GainFrame	0	1	-1	0	0	0	0	1
/3	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/3	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	1	-1	0	1
/5-tips-better-progress-photos	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAEeRRDbtvVri9mqCfx86WduCCMCBsW6ErzuDWVNM7HMaAnfCVCVAeaKr8G6SXM_aem_nVPPNilZgJOwrjMC6zt4zQ	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	1	-1	0	1
/?fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQMMjU2MjgxMDQwNTU4AAGnrUqSCr46Fuag6pMrNlOzVagk6TLzno8iQ79SRQHktlyAY7r74AtKVmPL6CQ_aem_K3UpS3jyWvl8aMyt67wclQ	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	1	-1	0	1
/?fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPMTI0MDI0NTc0Mjg3NDE0AAGnu8K0ITRH-hjMJzbeDDqal8oOM87KMCeJ3KONbJR-TMtximdBPoDK2ZdB-Ys_aem_YWdncwAPK-4ocClxZTlKpW64jk1d&brid=YWdncwEFCxwPopmQMDtugB1B0qpl	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/?fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPMTI0MDI0NTc0Mjg3NDE0AAGnu8K0ITRH-hjMJzbeDDqal8oOM87KMCeJ3KONbJR-TMtximdBPoDK2ZdB-Ys_aem_YWdncwAPK-4ocClxZTlKpW64jk1d&brid=YWdncwEFCxwPopmQMDtugB1B0qpl	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	1	-1	0	1
/?ref=huntscreens.com	GainFrame — Privacy Policy	0	1	-1	0	0	0	0	1
/?ref=selectedsite	GainFrame — The AI Body Composition App for Gym Goers	0	1	-1	0	1	-1	0	0
/?v=5	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/about/	Best AI Fitness Apps That Track Your Body in 2026 (Not Just Your Workout) | GainFrame	0	1	-1	0	0	0	0	1
/about/	Best AI Personal Trainer Apps in 2026 (and the App That Tracks If They're Actually Working) | GainFrame	0	1	-1	0	0	0	0	1
/about/	Best Free Progress Photo Apps (2026): What Actually Works Without Paying | GainFrame Blog	0	1	-1	0	0	0	0	1
/about/	Best Gym Progress Photo App (2026): For Lifters Who Want Real Data | GainFrame	0	1	-1	0	0	0	0	1
/about/	Best Progress Photo Apps for iPhone (2026): Tested & Ranked | GainFrame	0	1	-1	0	0	0	0	1
/about/	ChatGPT Sends Us 31% of Our Users — Our Generative Engine Optimization Playbook | GainFrame	0	1	-1	0	0	0	0	1
/about/	Free Fitness Calculators — Body Fat, TDEE & Macros | GainFrame	0	1	-1	0	0	0	0	1
/about/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education	0	1	-1	0	0	0	0	1
/about/	GainFrame Features — AI Progress Photos, Body Composition Tracking & More	0	1	-1	0	0	0	0	1
/about/	How to Take Progress Photos By Yourself: 5-Minute Setup (No Tripod) | GainFrame	0	1	-1	0	0	0	0	1
/about/	How to Take Progress Photos for Weight Loss (and Why They Beat the Scale) | GainFrame	0	1	-1	0	0	0	0	1
/about/	How to Use ChatGPT for a Workout Plan in 2026 (and How to Tell If It's Actually Working) | GainFrame	0	1	-1	0	0	0	0	1
/about/	Why I Added In-App Chat to GainFrame | GainFrame Blog	0	1	-1	0	0	0	0	1
/about/?about-hero-fix=1	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/about/?about-hero-fix=1	Best AI Fitness Apps That Track Your Body in 2026 (Not Just Your Workout) | GainFrame	0	1	-1	0	0	0	0	1
/about/?about-hero-fix=1	Best AI Personal Trainer Apps in 2026 (and the App That Tracks If They're Actually Working) | GainFrame	0	1	-1	0	0	0	0	1
/about/?about-hero-fix=1	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips	0	1	-1	0	0	0	0	1
/about/?about-hero-fix=1	How to Use ChatGPT for a Workout Plan in 2026 (and How to Tell If It's Actually Working) | GainFrame	0	1	-1	0	0	0	0	1
/ai-body-fat-photo-accuracy-study	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/before-after-comparing-progress-photos.html	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/best-apps-track-weight-loss-ozempic	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/best-body-transformation-apps	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/best-free-progress-photo-apps	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/best-progress-photo-apps	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/blog/	AI Fitness Coach vs ChatGPT: When a Dedicated App Beats a General LLM (2026) | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Best AI Body Composition App 2026: Full Comparison | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Best Apps to Track Muscle Gain (2026): Workout Logs + Visual Progress | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Best Apps to Track Muscle Gain (2026): Workout Logs + Visual Progress — Why You Need Both | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Best Apps to Track Weight Loss on Ozempic in 2026 (Beyond Just the Scale) | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Best Before-and-After Transformation Apps for Women (2026) | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/	Best Body Composition Apps for Tracking Progress (2026) | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Best Body Transformation Tracker Apps (2026): 6 Apps for Tracking Visual Progress | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Best Visceral Fat Tracking Apps in 2026 (What They Can Actually Measure) | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Body Recomposition Tracker: How to Know Your Recomp Is Actually Working | GainFrame	0	1	-1	0	0	0	0	1
/blog/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Lean Mass vs Muscle Mass: What's the Difference? | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Ozempic Before-and-After Photos for Men: How to Take Them So Yours Actually Show Progress | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Stop Building Features. Start Reading Your Data. | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/	The Best Fitness App Stack for 2026: Strava, Hevy, GainFrame & CalAI | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/	What Is FFMI? The Body Composition Metric That Actually Works for Lifters | GainFrame	0	1	-1	0	0	0	0	1
/blog/	Which App Has the Best Before-and-After Transformations for Men? | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/	Why I Added In-App Chat to GainFrame | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/	trackBod Review 2026: Is It Worth It? (+ vs GainFrame) | GainFrame	0	1	-1	0	0	0	0	1
/blog/ai-fitness-coach-vs-chatgpt/	404: This page could not be found.	0	1	-1	0	0	0	0	1
/blog/best-ai-body-composition-app/	Best Apps to Track Weight Loss on Ozempic in 2026 (Beyond Just the Scale) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-composition-app/	GainFrame - The AI Body Composition App for Gym Goers	1	2	-1	0	0	0	1	2
/blog/best-ai-body-composition-app/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	5 лучших приложений для искусственного интеллекта для жира в 2026 году (проверены и оценены) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	ACSM Resistance Training Guidelines (2025): Sets, Reps & Frequency Explained | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	Best AI Body Editor Apps 2026 (And the Better Alternative for Real Progress) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	I Compared My AI Body Scan to a $150 DEXA Scan — Here's How Close It Got | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	Las 5 mejores aplicaciones de IA para medir la grasa corporal en 2026 (probadas y clasificadas) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	Le 5 migliori app AI per la misurazione della massa grassa nel 2026 (testate e classificate) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/	Les 5 meilleures applications d'IA pour mesurer la masse grasse en 2026 (testées et classées) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-ai-body-fat-apps/index.html	GainFrame — The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/best-ai-fitness-apps-track-body/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/best-apps-track-muscle-gain/	Best Apps to Track Muscle Gain (2026): Workout Logs + Visual Progress | GainFrame	0	1	-1	0	1	-1	0	1
/blog/best-apps-track-muscle-gain/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/best-apps-track-muscle-gain/	GainFrame - אפליקציית הרכב גוף מבוססת בינה מלאכותית לחדרי כושר	0	1	-1	0	0	0	0	1
/blog/best-apps-track-muscle-gain/	Meilleures applications pour suivre sa prise de masse musculaire (2026) : Carnets d’entraînement et visualisation des progrès — Pourquoi vous avez besoin des deux ? | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-apps-track-muscle-gain/	Melhores aplicativos para acompanhar o ganho de massa muscular (2026): Registros de treino + Progresso visual — Por que você precisa de ambos | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-apps-track-weight-loss-ozempic/	Best AI Body Scan & Body Composition App in 2026: Full Comparison | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-before-after-transformation-apps-women/	Best Before-and-After Transformation Apps for Women (2026) | GainFrame	1	2	-1	1	2	-1	1	1
/blog/best-body-composition-apps/	Best Body Composition Apps for Tracking Progress (2026) | GainFrame	0	1	-1	0	1	-1	0	0
/blog/best-body-transformation-apps/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	Best Body Composition Apps for Tracking Progress (2026): Spren, GainFrame, ZOZOFIT & More | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	GainFrame — The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/	Os 7 melhores aplicativos de transformação corporal em 2026 (classificados e comparados) | GainFrame	0	1	-1	0	1	-1	0	0
/blog/best-body-transformation-apps/	The Complete Guide to Progress Photos That Actually Track Change | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/index.html	2026년 최고의 몸매 변화 앱 7가지 (순위 및 비교) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/index.html	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/index.html	GainFrame Comics — Science-Backed Gym Tips & Fitness Education	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/index.html	GainFrame — The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/index.html	GainFrame — 헬스장 이용자를 위한 AI 기반 체성분 분석 앱	0	1	-1	0	0	0	0	1
/blog/best-body-transformation-apps/index.html	게인프레임 코믹스 — 과학적 근거에 기반한 헬스장 팁 및 피트니스 교육	0	1	-1	0	0	0	0	1
/blog/best-free-progress-photo-apps/	Best Free Progress Photo Apps (2026): What Actually Works Without Paying | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/best-free-progress-photo-apps/	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/best-free-progress-photo-apps/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/best-free-progress-photo-apps/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education	0	1	-1	0	0	0	0	1
/blog/best-gym-progress-photo-app	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/blog/best-progress-photo-app-iphone	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/blog/best-progress-photo-apps/	7 Best Body Transformation Apps in 2026 (Ranked & Compared) | GainFrame	0	1	-1	0	0	0	0	1
/blog/best-progress-photo-apps/	GainFrame — The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/best-progress-photo-apps/index.html	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/best-progress-photo-apps/index.html	How to Take Progress Photos in 60 Seconds (Hands-Free) | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/best-progress-photo-apps/index.html	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/best-progress-photo-apps/index.html	Understanding Your AI Physique Score: What 1–100 Really Means | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/best-progress-photo-apps/index.html	Your Score Says Your Chest Needs Work — Now What? | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/body-fat-percentage-chart/	Best Body Fat Calculator from Photo: Why AI Beats Smart Scales | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-percentage-chart/	Visualizing Body Fat: A Comprehensive Aesthetic Guide for Men and Women | GainFrame	0	1	-1	0	1	-1	0	0
/blog/body-fat-visible-jawline-men/	Best Body Transformation Tracker Apps (2026): 6 Apps for Tracking Visual Progress | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-visible-jawline-men/	DEXA Scan Alternative: 6 Options Ranked by Cost, Accuracy & Convenience | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-visible-jawline-men/	How Long Does Body Recomposition Take? A Realistic Timeline | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-visible-jawline-men/	How to Estimate Body Fat % from a Photo: Visual Markers + AI Method | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-fat-visible-jawline-men/	Lean Mass vs Muscle Mass: What's the Difference? | GainFrame	0	1	-1	0	0	0	0	1
/blog/body-recomposition-guide/	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/blog/bulk-cut-or-recomp/	GainFrame — The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/bulk-cut-or-recomp/	How Long Does Body Recomposition Take? A Realistic Timeline | GainFrame	0	1	-1	0	0	0	0	1
/blog/bulk-cut-or-recomp/	Is AI Body Fat Analysis Accurate? A 2025 Study Says Yes | GainFrame	0	1	-1	0	0	0	0	1
/blog/bulk-cut-or-recomp/	Natty Limit: How Big Can You Get Naturally? (With Real Numbers) | GainFrame	0	1	-1	0	0	0	0	1
/blog/bulk-cut-or-recomp/	What Is FFMI? The Body Composition Metric That Actually Works for Lifters | GainFrame	0	1	-1	0	0	0	0	1
/blog/bulk-cut-or-recomp/	trackBod Review 2026: Is It Worth It? (+ vs GainFrame) | GainFrame	0	1	-1	0	0	0	0	1
/blog/dexa-scan-vs-ai-body-composition/index.html	DEXA Scan Alternative: I Compared AI Body Composition to a Clinical Scan | GainFrame	0	1	-1	0	1	-1	0	0
/blog/do-ai-fitness-trainers-work/	Do AI Fitness Trainers Actually Work? An Honest Answer After Building One | GainFrame	0	1	-1	0	1	-1	0	0
/blog/every-way-to-measure-body-fat/	Every Way to Measure Body Fat in 2026 (Ranked by Accuracy) | GainFrame Blog	0	1	-1	0	1	-1	0	0
/blog/every-way-to-measure-body-fat/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/every-way-to-measure-body-fat/	Is AI Body Fat Analysis Accurate? A 2025 Study Says Yes | GainFrame	0	1	-1	0	0	0	0	1
/blog/every-way-to-measure-body-fat/index.html	Every Way to Measure Body Fat in 2026 (Ranked by Accuracy) | GainFrame Blog	0	1	-1	0	0	0	0	0
/blog/ffmi-chart/	Best Visceral Fat Tracking Apps in 2026 (What They Can Actually Measure) | GainFrame	0	1	-1	0	0	0	0	1
/blog/ffmi-chart/	Body Composition for Lifters: BMI, FFMI, Lean Mass, and Body Fat % Explained | GainFrame	0	1	-1	0	0	0	0	1
/blog/ffmi-chart/	Body Fat % vs BMI: Which Number Actually Matters for Lifters? | GainFrame	0	1	-1	0	0	0	0	1
/blog/ffmi-chart/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips	0	1	-1	0	0	0	0	1
/blog/ffmi-chart/	How to Test for Visceral Fat: Every Method Ranked | GainFrame	0	1	-1	0	0	0	0	1
/blog/ffmi-chart/	Lean Mass vs Muscle Mass: What's the Difference? | GainFrame	0	1	-1	0	0	0	0	1
/blog/ffmi-chart/	Visceral Fat Level: What Your Number Means and What's Healthy | GainFrame	0	1	-1	0	0	0	0	1
/blog/ffmi-chart/	Visceral Fat vs Subcutaneous Fat: What's the Difference? | GainFrame	0	1	-1	0	0	0	0	1
/blog/ffmi-chart/	What Does Visceral Fat Look Like? How to Tell If You Have It | GainFrame	0	1	-1	0	0	0	0	1
/blog/ffmi-chart/	What Is FFMI? The Body Composition Metric That Actually Works for Lifters | GainFrame	0	1	-1	0	0	0	0	1
/blog/from-score-to-action-target-training/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/from-score-to-action-target-training/	GainFrame Comics — Science-Backed Gym Tips & Fitness Education	0	1	-1	0	0	0	0	1
/blog/from-score-to-action-target-training/	Your Score Says Your Chest Needs Work — Now What? | GainFrame	0	1	-1	0	1	-1	0	0
/blog/from-score-to-action-target-training/	Your Score Says Your Chest Needs Work — Now What? | GainFrame Blog	0	1	-1	0	1	-1	0	1
/blog/gainframe-widgets/	About GainFrame — The Progress Photo App Built by Someone Who Needed It | GainFrame	0	1	-1	0	0	0	0	1
/blog/gainframe-widgets/	GainFrame Widgets: Your Physique Score on Your Home Screen | GainFrame	0	1	-1	0	1	-1	0	1
/blog/generative-engine-optimization-case-study/	ChatGPT Sends Us 31% of Our Users — Here's the Generative Engine Optimization Playbook We Used | GainFrame	1	2	-1	1	1	0	0	0
/blog/hevy-app-gainframe-integration/index.html	GainFrame + Hevy: The Ultimate Physique Tracking Stack | GainFrame Blog	0	1	-1	0	1	-1	0	1
/blog/hevy-app-gainframe-integration/index.html	Smart Integrations: Hevy Workouts + Album Sync | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/how-ai-body-composition-analysis-works/	The All-New Deep Dive: Posture, Macros, and Goal-Driven Analysis | GainFrame	0	1	-1	0	1	-1	0	0
/blog/how-often-take-progress-photos/	404: This page could not be found.	0	1	-1	0	1	-1	0	0
/blog/how-to-read-body-fat-from-photos/	How to Estimate Body Fat % from a Photo: Visual Markers + AI Method | GainFrame	0	1	-1	0	1	-1	0	0
/blog/how-to-take-progress-photos-fast/	How to Take Progress Photos in 60 Seconds (Hands-Free) | GainFrame	0	1	-1	0	1	-1	0	0
/blog/measure-muscle-gain-without-scale/	How to Measure Muscle Gain Without a Scale | GainFrame	0	1	-1	0	1	-1	0	0
/blog/meet-gainframe-guy/	Meet GainFrame Guy: Simple Fitness Tips That Don't Overcomplicate Everything | GainFrame Blog	0	1	-1	0	1	-1	0	0
/blog/metamorph-vs-gainframe/	Best Progress Photo Apps for 2026: 5 Options Reviewed | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/metamorph-vs-gainframe/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/metamorph-vs-gainframe/	Metamorph vs GainFrame: Which Progress Photo App Wins for Serious Lifters in 2026? | GainFrame	3	4	-1	2	4	-2	0	2
/blog/ozempic-bodybuilding-cut-without-losing-muscle/	Ozempic and Bodybuilding: How to Cut Without Losing Muscle (and How to Tell If You Are) | GainFrame	0	1	-1	0	1	-1	0	0
/blog/resistance-training-guidelines/	ACSM 저항 훈련 가이드라인(2025): 세트, 반복 횟수 및 빈도 설명 | GainFrame	0	1	-1	0	0	0	0	0
/blog/resistance-training-guidelines/index.html	"New ACSM Resistance Training Guidelines Say ""Just Start"" — Here's What That Means for You | GainFrame Blog"	0	1	-1	0	1	-1	0	0
/blog/smart-integrations-hevy/	Smart Integrations: Hevy Workouts + Album Sync | GainFrame	0	1	-1	0	1	-1	0	0
/blog/spren-app-review/	GainFrame - The AI Body Composition App for Gym Goers	0	1	-1	0	0	0	0	1
/blog/spren-app-review/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips | GainFrame	0	1	-1	0	0	0	0	1
/blog/stop-building-features-start-reading-data/	Stop Building Features. Start Reading Your Data. | GainFrame Blog	0	1	-1	0	1	-1	0	0
/blog/stop-weighing-yourself-daily/index.html	The Psychology of Progress: Why Daily Weigh-ins Sabotage Long-Term Success | GainFrame	0	1	-1	0	1	-1	0	0
/blog/the-velocity-advantage/	I Built a Site in 50 Minutes. 19,000 People Showed Up the Same Day. | GainFrame Blog	0	1	-1	0	1	-1	0	0
/blog/timeline-tracking-guide/	Timeline Tracking Guide: Visualize Your Progress Over Time | GainFrame Blog	0	1	-1	0	1	-1	0	0
/blog/track-body-composition-ozempic/	How to Track Body Composition on Ozempic (Beyond Just Weight on the Scale) | GainFrame	1	2	-1	1	2	-1	0	0
/blog/two-months-launching-second-app/index.html	My First App Flopped. Here's How I Launched My Second One in 2 Months. | GainFrame Blog	0	1	-1	0	1	-1	0	0
/blog/visceral-fat-app/	Best Body AI Apps 2026: 5 AI Body Fat Trackers Tested & Ranked | GainFrame	0	1	-1	0	0	0	0	1
/blog/visceral-fat-app/	Best Body Transformation Tracker Apps (2026): 6 Apps for Tracking Visual Progress | GainFrame	0	1	-1	0	0	0	0	1
/blog/visceral-fat-app/	Body Fat % for a Visible Jawline (Men): Targets by Face Type | GainFrame	0	1	-1	0	0	0	0	1
/blog/visceral-fat-app/	Every Way to Measure Body Fat in 2026 (Ranked by Accuracy) | GainFrame Blog	0	1	-1	0	0	0	0	1
/blog/visceral-fat-app/	GainFrame Blog — AI Progress Photos, Body Composition & Training Tips	0	1	-1	0	0	0	0	1
/blog/visceral-fat-app/	How Long Does Body Recomposition Take? A Realistic Timeline | GainFrame	0	1	-1	0	0	0	0	1
/blog/visceral-fat-level/	DEXA Scan Alternative: 6 Options Ranked by Cost, Accuracy & Convenience | GainFrame	0	1	-1	0	0	0	0	1
/blog/visceral-fat-level/	Free AI Body Fat Estimator from a Photo | GainFrame	0	1	-1	0	0	0	0	1
