page	recent_clicks	prior_clicks	click_delta	recent_impressions	prior_impressions	impression_delta	recent_ctr	prior_ctr	recent_position	prior_position
https://gainframe.app/blog/understanding-ai-physique-score/	6	4	2	72	98	-26	0.08333333333333333	0.04081632653061224	7.25	7.3061224489795915
https://gainframe.app/blog/verified-seo-traffic-seo-receipts/	1	1	0	16	23	-7	0.0625	0.043478260869565216	6.75	4.260869565217391
https://gainframe.app/blog/visceral-fat-app/	5	3	2	119	216	-97	0.04201680672268908	0.013888888888888888	17.445378151260503	13.166666666666666
https://gainframe.app/blog/visceral-fat-appearance/	1	1	0	255	160	95	0.00392156862745098	0.00625	10.35686274509804	10.59375
https://gainframe.app/blog/visceral-fat-level/	11	7	4	1682	1862	-180	0.006539833531510107	0.0037593984962406013	9.417360285374555	9.548872180451127
https://gainframe.app/blog/visceral-fat-test/	0	0	0	733	422	311	0.0	0.0	36.522510231923604	29.959715639810426
https://gainframe.app/blog/visceral-fat-vs-subcutaneous-fat/	0	0	0	30	18	12	0.0	0.0	60.733333333333334	44.888888888888886
https://gainframe.app/blog/waist-to-height-ratio/	23	2	21	4717	516	4201	0.004875980496078016	0.003875968992248062	14.50752596989612	9.213178294573643
https://gainframe.app/blog/waist-to-hip-ratio/	0	3	-3	562	599	-37	0.0	0.005008347245409015	9.608540925266905	17.086811352253758
https://gainframe.app/blog/water-weight/	0	0	0	15	67	-52	0.0	0.0	9.933333333333334	35.985074626865675
https://gainframe.app/blog/what-is-ffmi/	0	0	0	10	14	-4	0.0	0.0	11.5	8.214285714285715
https://gainframe.app/blog/what-would-i-look-like-with-less-body-fat/	41	34	7	758	527	231	0.05408970976253298	0.06451612903225806	7.153034300791557	7.713472485768501
https://gainframe.app/blog/why-abs-show-in-some-lighting/	13	5	8	1435	781	654	0.009059233449477353	0.006402048655569782	6.228571428571429	5.929577464788732
https://gainframe.app/blog/why-am-i-losing-inches-but-not-weight/	0	0	0	7	70	-63	0.0	0.0	8.857142857142858	11.9
https://gainframe.app/blog/why-do-abs-only-show-when-flexing/	40	6	34	4273	560	3713	0.00936110461034402	0.010714285714285714	6.7215071378422655	5.598214285714286
https://gainframe.app/blog/why-do-i-have-skinny-arms/	6	5	1	3095	1093	2002	0.0019386106623586429	0.004574565416285453	7.632310177705977	7.734675205855444
https://gainframe.app/blog/why-do-i-look-better-in-the-gym-mirror/	0	0	0	427	140	287	0.0	0.0	8.740046838407494	7.5285714285714285
https://gainframe.app/blog/why-do-i-look-fat-in-pictures/	27	8	19	7078	1202	5876	0.003814636903079966	0.0066555740432612314	7.9230008476970895	7.777870216306156
https://gainframe.app/blog/why-do-i-look-leaner-in-the-morning/	5	2	3	1457	679	778	0.0034317089910775567	0.0029455081001472753	7.956074124914207	7.151693667157585
https://gainframe.app/blog/why-do-i-look-smaller-in-photos/	31	17	14	6440	3095	3345	0.004813664596273292	0.005492730210016155	7.3652173913043475	6.6423263327948305
https://gainframe.app/blog/why-do-i-weigh-more-than-i-look/	4	2	2	1255	316	939	0.0031872509960159364	0.006329113924050633	7.515537848605578	5.939873417721519
https://gainframe.app/blog/why-does-my-weight-fluctuate/	0	0	0	9	15	-6	0.0	0.0	23.22222222222222	41.2
https://gainframe.app/blog/why-is-my-waist-not-shrinking/	2	1	1	277	96	181	0.007220216606498195	0.010416666666666666	7.259927797833935	7.65625
https://gainframe.app/blog/why-weight-goes-up-when-lifting/	0	0	0	92	70	22	0.0	0.0	9.91304347826087	10.214285714285714
https://gainframe.app/blog/withings-body-scan-review/	3	1	2	439	223	216	0.00683371298405467	0.004484304932735426	10.671981776765376	11.309417040358744
https://gainframe.app/body-fat/	5	0	5	1047	0	1047	0.004775549188156638	0.0	27.008595988538683	
https://gainframe.app/body-fat/10-percent-body-fat-male/	2	0	2	461	0	461	0.004338394793926247	0.0	18.715835140997832	
https://gainframe.app/body-fat/15-percent-body-fat-male/	19	0	19	1083	0	1083	0.017543859649122806	0.0	15.033240997229917	
https://gainframe.app/body-fat/18-percent-body-fat-female/	2	0	2	415	0	415	0.004819277108433735	0.0	15.450602409638554	
https://gainframe.app/body-fat/18-percent-body-fat-male/	14	0	14	1258	0	1258	0.011128775834658187	0.0	9.947535771065183	
https://gainframe.app/body-fat/20-percent-body-fat-female/	2	0	2	310	0	310	0.0064516129032258064	0.0	17.635483870967743	
https://gainframe.app/body-fat/20-percent-body-fat-male/	6	0	6	1058	0	1058	0.005671077504725898	0.0	15.379017013232515	
https://gainframe.app/body-fat/25-percent-body-fat-female/	5	0	5	428	0	428	0.011682242990654205	0.0	13.873831775700934	
https://gainframe.app/body-fat/25-percent-body-fat-male/	11	0	11	1161	0	1161	0.009474590869939707	0.0	10.304048234280792	
https://gainframe.app/body-fat/30-percent-body-fat-female/	1	0	1	765	0	765	0.00130718954248366	0.0	15.050980392156863	
https://gainframe.app/body-fat/35-percent-body-fat-female/	3	0	3	179	0	179	0.01675977653631285	0.0	12.703910614525139	
https://gainframe.app/body-fat/40-percent-body-fat-female/	1	0	1	881	0	881	0.0011350737797956867	0.0	9.350737797956867	
https://gainframe.app/body-fat/8-percent-body-fat-male/	3	0	3	1571	0	1571	0.0019096117122851686	0.0	10.469764481222152	
https://gainframe.app/comics/	8	6	2	945	411	534	0.008465608465608466	0.014598540145985401	6.439153439153439	5.406326034063261
https://gainframe.app/comics/are-bcaas-a-scam/	5	0	5	162	0	162	0.030864197530864196	0.0	5.2592592592592595	
https://gainframe.app/comics/are-seed-oils-killing-gains/	1	0	1	35	0	35	0.02857142857142857	0.0	12.771428571428572	
https://gainframe.app/comics/beginner-gains-sound-fake/	0	0	0	0	13	-13	0.0	0.0		5.6923076923076925
https://gainframe.app/comics/beginner-gym-split/	0	0	0	0	12	-12	0.0	0.0		19.25
https://gainframe.app/comics/best-upper-body-exercises/	0	0	0	45	17	28	0.0	0.0	49.55555555555556	59.588235294117645
https://gainframe.app/comics/best-v-taper-exercises/	0	0	0	137	78	59	0.0	0.0	25.824817518248175	23.256410256410255
https://gainframe.app/comics/cheap-muscle-foods/	0	2	-2	4	16	-12	0.0	0.125	13.0	17.0
https://gainframe.app/comics/does-muscle-weigh-more-than-fat/	0	0	0	17	0	17	0.0	0.0	52.05882352941177	
https://gainframe.app/comics/favorite-lift-personality/	1	0	1	13	0	13	0.07692307692307693	0.0	20.0	
https://gainframe.app/comics/fix-progress-photos/	0	0	0	0	16	-16	0.0	0.0		6.8125
https://gainframe.app/comics/gym-rankings-s-to-f/	0	0	0	12	2	10	0.0	0.0	30.5	12.5
https://gainframe.app/comics/gym-splits-ranked/	0	0	0	0	12	-12	0.0	0.0		5.833333333333333
https://gainframe.app/comics/ice-baths-kill-gains/	0	0	0	11	1	10	0.0	0.0	43.72727272727273	8.0
https://gainframe.app/comics/is-bmi-useless-if-you-lift/	0	0	0	20	0	20	0.0	0.0	9.95	
https://gainframe.app/comics/is-stretching-a-waste/	0	0	0	14	0	14	0.0	0.0	26.714285714285715	
https://gainframe.app/comics/lose-fat-build-muscle/	0	0	0	12	1	11	0.0	0.0	24.75	10.0
https://gainframe.app/comics/moms-built-different/	0	0	0	1	13	-12	0.0	0.0	7.0	10.0
https://gainframe.app/comics/numbers-can-talk/	0	0	0	0	41	-41	0.0	0.0		7.439024390243903
https://gainframe.app/comics/scale-weight-trap/	0	0	0	0	17	-17	0.0	0.0		10.823529411764707
https://gainframe.app/comics/split-tier-list/	0	2	-2	15	43	-28	0.0	0.046511627906976744	5.8	6.488372093023256
https://gainframe.app/comics/stop-guessing-body-fat/	0	0	0	5	19	-14	0.0	0.0	2.4	11.736842105263158
https://gainframe.app/comics/supplements-that-work/	0	0	0	12	3	9	0.0	0.0	19.166666666666668	10.666666666666666
https://gainframe.app/comics/the-office-at-the-gym/	0	0	0	2	27	-25	0.0	0.0	1.5	9.444444444444445
https://gainframe.app/comics/what-3000-calories-looks-like/	1	1	0	106	68	38	0.009433962264150943	0.014705882352941176	8.254716981132075	12.823529411764707
https://gainframe.app/comics/what-builds-arm-thickness/	0	0	0	10	0	10	0.0	0.0	8.7	
https://gainframe.app/comics/what-builds-lat-width/	0	0	0	39	0	39	0.0	0.0	9.846153846153847	
https://gainframe.app/comics/what-builds-long-head-triceps/	0	0	0	11	0	11	0.0	0.0	45.72727272727273	
https://gainframe.app/comics/why-you-look-small-in-photos/	0	0	0	2	28	-26	0.0	0.0	12.0	16.17857142857143
https://gainframe.app/giveaway/	0	1	-1	8	133	-125	0.0	0.007518796992481203	4.625	15.669172932330827
https://gainframe.app/privacy/	0	1	-1	80	136	-56	0.0	0.007352941176470588	8.35	6.6911764705882355
https://gainframe.app/tools/	199	132	67	3196	2209	987	0.062265331664580724	0.05975554549569941	8.903629536921152	6.306926210955183
https://gainframe.app/tools/ab-analyzer/	13	0	13	64	0	64	0.203125	0.0	10.21875	
https://gainframe.app/tools/ai-body-transformation/	23	18	5	223	93	130	0.1031390134529148	0.1935483870967742	7.569506726457399	4.89247311827957
https://gainframe.app/tools/body-fat-estimator/	1	7	-6	41	25	16	0.024390243902439025	0.28	52.609756097560975	12.68
https://gainframe.app/tools/body-fat-from-photo/	1153	800	353	10466	7330	3136	0.11016625262755589	0.10914051841746249	5.935792088668068	6.095907230559345
https://gainframe.app/tools/body-fat-visualizer/	482	136	346	3171	1519	1652	0.15200252286345	0.08953258722843976	8.406811731315042	8.37393021724819
https://gainframe.app/tools/body-fat-visualizer/?g=male&bf=28&age=30s	0	1	-1	0	25	-25	0.0	0.04		14.28
https://gainframe.app/tools/body-visualizer/	77	0	77	2498	0	2498	0.030824659727782224	0.0	33.87790232185748	
https://gainframe.app/tools/calorie-deficit-calculator/	0	0	0	1	13	-12	0.0	0.0	10.0	6.538461538461538
https://gainframe.app/tools/ffmi-calculator/	0	0	0	4	10	-6	0.0	0.0	5.25	5.0
https://gainframe.app/tools/macro-calculator/	0	0	0	6	14	-8	0.0	0.0	3.0	2.0
https://gainframe.app/tools/one-rep-max-calculator/	0	0	0	6	10	-4	0.0	0.0	4.333333333333334	3.6
https://gainframe.app/tools/physique-rater/	826	0	826	3490	0	3490	0.23667621776504297	0.0	4.012607449856734	
https://gainframe.app/tools/strength-standards-calculator/	1	1	0	410	414	-4	0.0024390243902439024	0.0024154589371980675	8.885365853658538	6.990338164251208
https://gainframe.app/wilmington/	0	0	0	3	10	-7	0.0	0.0	4.333333333333334	20.0
